t,phase,p_col0,p_col1,p_col2,p_col3,tip_x,tip_y,tip_z,arm_len
0.0300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.00017,0.26439,0.26439
0.0400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.00035,0.26214,0.26214
0.0500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.00062,0.25976,0.25976
0.0600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.00098,0.25742,0.25742
0.0700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.00145,0.25524,0.25525
0.0800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.00201,0.25332,0.25333
0.0900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.00268,0.25171,0.25172
0.1000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.00345,0.25043,0.25045
0.1100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.00433,0.24947,0.24951
0.1200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.00530,0.24883,0.24888
0.1300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.00637,0.24845,0.24854
0.1400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.00753,0.24832,0.24843
0.1500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.00878,0.24837,0.24852
0.1600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.01011,0.24856,0.24877
0.1700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.01152,0.24886,0.24913
0.1800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.01300,0.24923,0.24957
0.1900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.01455,0.24964,0.25006
0.2000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.01616,0.25006,0.25058
0.2100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.01781,0.25048,0.25111
0.2200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.01951,0.25089,0.25164
0.2300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.02124,0.25127,0.25217
0.2400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.02299,0.25163,0.25268
0.2500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.02475,0.25196,0.25317
0.2600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.02652,0.25227,0.25366
0.2700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.02828,0.25256,0.25414
0.2800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03003,0.25284,0.25462
0.2900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03175,0.25311,0.25509
0.3000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03343,0.25337,0.25556
0.3100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03507,0.25363,0.25604
0.3200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03666,0.25389,0.25652
0.3300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03819,0.25415,0.25700
0.3400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03965,0.25441,0.25748
0.3500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04104,0.25468,0.25796
0.3600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04235,0.25495,0.25844
0.3700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04358,0.25521,0.25891
0.3800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04473,0.25548,0.25936
0.3900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04579,0.25574,0.25980
0.4000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04676,0.25598,0.26022
0.4100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04763,0.25622,0.26061
0.4200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04842,0.25644,0.26097
0.4300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04911,0.25665,0.26130
0.4400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04971,0.25683,0.26160
0.4500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.05022,0.25700,0.26186
0.4600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.05064,0.25714,0.26208
0.4700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.05097,0.25726,0.26226
0.4800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.05121,0.25735,0.26240
0.4900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.05137,0.25742,0.26250
0.5000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.05145,0.25747,0.26256
0.5100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.05146,0.25749,0.26258
0.5200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.05139,0.25749,0.26257
0.5300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.05125,0.25747,0.26252
0.5400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.05104,0.25743,0.26244
0.5500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.05078,0.25737,0.26233
0.5600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.05046,0.25729,0.26219
0.5700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.05008,0.25720,0.26203
0.5800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04966,0.25710,0.26185
0.5900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04920,0.25698,0.26165
0.6000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04871,0.25686,0.26143
0.6100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04818,0.25672,0.26121
0.6200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04762,0.25659,0.26097
0.6300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04704,0.25645,0.26072
0.6400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04645,0.25630,0.26048
0.6500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04584,0.25616,0.26023
0.6600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04523,0.25601,0.25998
0.6700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04462,0.25587,0.25973
0.6800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04400,0.25573,0.25949
0.6900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04340,0.25559,0.25925
0.7000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04280,0.25546,0.25902
0.7100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04222,0.25533,0.25880
0.7200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04166,0.25521,0.25859
0.7300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04112,0.25510,0.25839
0.7400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04060,0.25499,0.25820
0.7500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04011,0.25489,0.25803
0.7600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03965,0.25480,0.25787
0.7700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03922,0.25471,0.25772
0.7800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03882,0.25464,0.25758
0.7900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03846,0.25457,0.25746
0.8000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03814,0.25451,0.25735
0.8100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03785,0.25445,0.25725
0.8200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03760,0.25441,0.25717
0.8300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03738,0.25437,0.25710
0.8400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03721,0.25434,0.25705
0.8500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03707,0.25432,0.25700
0.8600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03697,0.25430,0.25697
0.8700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03690,0.25429,0.25696
0.8800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03687,0.25429,0.25695
0.8900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03688,0.25429,0.25695
0.9000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03692,0.25430,0.25697
0.9100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03698,0.25432,0.25699
0.9200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03708,0.25434,0.25703
0.9300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03721,0.25437,0.25707
0.9400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03736,0.25440,0.25713
0.9500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03753,0.25444,0.25719
0.9600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03773,0.25448,0.25726
0.9700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03794,0.25452,0.25733
0.9800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03818,0.25457,0.25742
0.9900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03842,0.25462,0.25750
1.0000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03868,0.25467,0.25759
1.0100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03895,0.25473,0.25769
1.0200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03923,0.25479,0.25779
1.0300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03951,0.25485,0.25789
1.0400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.03980,0.25491,0.25800
1.0500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04008,0.25497,0.25810
1.0600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04037,0.25503,0.25821
1.0700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04065,0.25509,0.25831
1.0800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04093,0.25515,0.25842
1.0900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04121,0.25521,0.25852
1.1000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04147,0.25527,0.25862
1.1100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04173,0.25533,0.25872
1.1200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04198,0.25538,0.25881
1.1300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04221,0.25544,0.25890
1.1400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04243,0.25549,0.25899
1.1500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04264,0.25553,0.25907
1.1600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04283,0.25558,0.25914
1.1700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04300,0.25562,0.25921
1.1800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04317,0.25566,0.25927
1.1900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04331,0.25569,0.25933
1.2000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04344,0.25572,0.25938
1.2100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04355,0.25574,0.25943
1.2200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04364,0.25577,0.25946
1.2300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04372,0.25578,0.25949
1.2400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04377,0.25580,0.25952
1.2500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04382,0.25581,0.25953
1.2600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04384,0.25582,0.25955
1.2700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04385,0.25582,0.25955
1.2800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04385,0.25582,0.25955
1.2900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04383,0.25581,0.25954
1.3000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04380,0.25581,0.25953
1.3100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04376,0.25580,0.25951
1.3200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04370,0.25578,0.25949
1.3300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04363,0.25577,0.25946
1.3400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04355,0.25575,0.25943
1.3500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04346,0.25573,0.25939
1.3600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04337,0.25570,0.25936
1.3700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04326,0.25568,0.25932
1.3800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04315,0.25566,0.25927
1.3900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04304,0.25563,0.25923
1.4000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04292,0.25560,0.25918
1.4100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04280,0.25557,0.25913
1.4200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04267,0.25555,0.25908
1.4300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04254,0.25552,0.25903
1.4400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04242,0.25549,0.25898
1.4500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04229,0.25546,0.25894
1.4600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04216,0.25543,0.25889
1.4700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04204,0.25540,0.25884
1.4800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04192,0.25538,0.25879
1.4900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04180,0.25535,0.25875
1.5000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04169,0.25533,0.25871
1.5100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04158,0.25530,0.25867
1.5200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04148,0.25528,0.25863
1.5300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04139,0.25526,0.25859
1.5400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04130,0.25524,0.25856
1.5500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04121,0.25522,0.25853
1.5600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04114,0.25520,0.25850
1.5700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04107,0.25519,0.25847
1.5800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04100,0.25518,0.25845
1.5900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04095,0.25516,0.25843
1.6000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04090,0.25515,0.25841
1.6100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04086,0.25515,0.25840
1.6200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04083,0.25514,0.25839
1.6300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04081,0.25513,0.25838
1.6400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04079,0.25513,0.25837
1.6500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04078,0.25513,0.25837
1.6600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04078,0.25513,0.25837
1.6700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04078,0.25513,0.25837
1.6800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04079,0.25513,0.25837
1.6900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04081,0.25514,0.25838
1.7000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04083,0.25514,0.25839
1.7100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04086,0.25515,0.25840
1.7200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04089,0.25515,0.25841
1.7300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04093,0.25516,0.25842
1.7400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04097,0.25517,0.25844
1.7500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04101,0.25518,0.25846
1.7600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04106,0.25519,0.25847
1.7700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04111,0.25520,0.25849
1.7800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04116,0.25521,0.25851
1.7900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04122,0.25523,0.25853
1.8000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04127,0.25524,0.25855
1.8100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04133,0.25525,0.25857
1.8200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04139,0.25526,0.25860
1.8300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04144,0.25528,0.25862
1.8400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04150,0.25529,0.25864
1.8500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04156,0.25530,0.25866
1.8600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04161,0.25531,0.25868
1.8700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04166,0.25532,0.25870
1.8800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04172,0.25534,0.25872
1.8900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04177,0.25535,0.25874
1.9000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04181,0.25536,0.25876
1.9100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04186,0.25537,0.25877
1.9200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04190,0.25538,0.25879
1.9300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04194,0.25538,0.25881
1.9400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04198,0.25539,0.25882
1.9500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04201,0.25540,0.25883
1.9600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04204,0.25541,0.25884
1.9700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04207,0.25541,0.25885
1.9800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04209,0.25542,0.25886
1.9900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04211,0.25542,0.25887
2.0000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04212,0.25543,0.25888
2.0100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04214,0.25543,0.25888
2.0200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04215,0.25543,0.25889
2.0300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04215,0.25543,0.25889
2.0400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04216,0.25543,0.25889
2.0500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04216,0.25543,0.25889
2.0600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04216,0.25543,0.25889
2.0700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04215,0.25543,0.25889
2.0800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04214,0.25543,0.25888
2.0900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04213,0.25543,0.25888
2.1000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04212,0.25542,0.25887
2.1100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04210,0.25542,0.25887
2.1200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04209,0.25542,0.25886
2.1300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04207,0.25541,0.25885
2.1400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04205,0.25541,0.25885
2.1500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04203,0.25540,0.25884
2.1600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04200,0.25540,0.25883
2.1700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04198,0.25539,0.25882
2.1800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04196,0.25539,0.25881
2.1900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04193,0.25538,0.25880
2.2000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04191,0.25538,0.25879
2.2100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04188,0.25537,0.25878
2.2200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04185,0.25537,0.25877
2.2300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04183,0.25536,0.25876
2.2400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04180,0.25535,0.25875
2.2500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04178,0.25535,0.25874
2.2600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04176,0.25534,0.25874
2.2700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04173,0.25534,0.25873
2.2800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04171,0.25533,0.25872
2.2900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04169,0.25533,0.25871
2.3000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04167,0.25532,0.25870
2.3100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04165,0.25532,0.25870
2.3200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04164,0.25532,0.25869
2.3300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04162,0.25531,0.25868
2.3400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04161,0.25531,0.25868
2.3500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04159,0.25531,0.25867
2.3600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04158,0.25530,0.25867
2.3700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04157,0.25530,0.25866
2.3800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04156,0.25530,0.25866
2.3900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04156,0.25530,0.25866
2.4000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04155,0.25530,0.25866
2.4100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04155,0.25530,0.25866
2.4200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04154,0.25530,0.25865
2.4300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04154,0.25530,0.25865
2.4400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04154,0.25530,0.25865
2.4500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04155,0.25530,0.25866
2.4600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04155,0.25530,0.25866
2.4700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04155,0.25530,0.25866
2.4800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04156,0.25530,0.25866
2.4900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04156,0.25530,0.25866
2.5000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04157,0.25530,0.25866
2.5100,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04158,0.25530,0.25867
2.5200,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04159,0.25531,0.25867
2.5300,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04160,0.25531,0.25867
2.5400,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04161,0.25531,0.25868
2.5500,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04162,0.25531,0.25868
2.5600,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04163,0.25531,0.25869
2.5700,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04164,0.25532,0.25869
2.5800,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04165,0.25532,0.25869
2.5900,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04166,0.25532,0.25870
2.6000,STEP_col3,0.0000,0.0000,0.0000,6.0000,-0.00000,-0.04167,0.25532,0.25870
