time,col0_lv0,col0_lv1,col0_lv2,col0_lv3,col0_lv4,col1_lv0,col1_lv1,col1_lv2,col1_lv3,col1_lv4,col2_lv0,col2_lv1,col2_lv2,col2_lv3,col2_lv4,col3_lv0,col3_lv1,col3_lv2,col3_lv3,col3_lv4
1.090000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.3231,2.3231,2.3231,2.3231,2.3231,2.2744,2.2744,2.2744,2.2744,2.2744
1.100000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.3307,2.3307,2.3307,2.3307,2.3307,2.2612,2.2612,2.2612,2.2612,2.2612
1.110000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.3383,2.3383,2.3383,2.3383,2.3383,2.2480,2.2480,2.2480,2.2480,2.2480
1.120000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.3459,2.3459,2.3459,2.3459,2.3459,2.2348,2.2348,2.2348,2.2348,2.2348
1.130000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.3536,2.3536,2.3536,2.3536,2.3536,2.2216,2.2216,2.2216,2.2216,2.2216
1.140000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.3612,2.3612,2.3612,2.3612,2.3612,2.2084,2.2084,2.2084,2.2084,2.2084
1.150000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.3688,2.3688,2.3688,2.3688,2.3688,2.1952,2.1952,2.1952,2.1952,2.1952
1.160000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.3764,2.3764,2.3764,2.3764,2.3764,2.1820,2.1820,2.1820,2.1820,2.1820
1.170000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.3840,2.3840,2.3840,2.3840,2.3840,2.1688,2.1688,2.1688,2.1688,2.1688
1.180000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.3917,2.3917,2.3917,2.3917,2.3917,2.1556,2.1556,2.1556,2.1556,2.1556
1.190000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.3993,2.3993,2.3993,2.3993,2.3993,2.1424,2.1424,2.1424,2.1424,2.1424
1.200000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.4069,2.4069,2.4069,2.4069,2.4069,2.1292,2.1292,2.1292,2.1292,2.1292
1.210000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.4145,2.4145,2.4145,2.4145,2.4145,2.1160,2.1160,2.1160,2.1160,2.1160
1.220000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.4221,2.4221,2.4221,2.4221,2.4221,2.1028,2.1028,2.1028,2.1028,2.1028
1.230000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.4298,2.4298,2.4298,2.4298,2.4298,2.0896,2.0896,2.0896,2.0896,2.0896
1.240000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.4374,2.4374,2.4374,2.4374,2.4374,2.0764,2.0764,2.0764,2.0764,2.0764
1.250000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.4450,2.4450,2.4450,2.4450,2.4450,2.0632,2.0632,2.0632,2.0632,2.0632
1.260000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.4526,2.4526,2.4526,2.4526,2.4526,2.0500,2.0500,2.0500,2.0500,2.0500
1.270000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,2.4602,2.4602,2.4602,2.4602,2.4602,2.0368,2.0368,2.0368,2.0368,2.0368
